-6.764037	4	222.103408	5.580824	3	0	292.03	0	0.99
4.581553	5	222.642805	5.567303	-2	0	0	0	0
2.32759	6	223.182201	5.553848	-1	0	0	0	0
-7.095408	7	223.721598	5.540457	3	0	0	0	0
0	8	224.260994	5.527131	0	0	0	0	0
-2.442504	9	224.80039	5.513869	1	0	0	0	0
0	10	225.339787	5.500671	0	0	0	0	0
2.523036	11	225.879183	5.487535	-1	0	0	0	0
5.129078	12	226.41858	5.474462	-2	0	0	0	0
-5.213793	13	226.957976	5.461452	2	0	0	0	0
-2.650129	14	227.497373	5.448502	1	0	0	0	0
2.694262	15	228.036769	5.435615	-1	0	0	0	0
0	16	228.576166	5.422788	0	0	0	0	0
2.785319	17	229.115562	5.410021	-1	0	0	0	0
0	18	229.654958	5.397314	0	0	0	0	0
0	19	230.194355	5.384667	0	0	0	0	0
-2.929271	20	230.733751	5.372079	1	0	0	0	0
2.979326	21	231.273148	5.35955	-1	0	0	0	0
0	22	231.812544	5.347079	0	0	0	0	0
-3.082717	23	232.351941	5.334666	1	0	0	0	0
3.136114	24	232.891337	5.32231	-1	0	0	0	0
-3.190687	25	233.430734	5.310012	1	0	0	0	0
-3.24647	26	233.97013	5.29777	1	0	0	0	0
-3.303498	27	234.509526	5.285585	1	0	0	0	0
-3.361805	28	235.048923	5.273455	1	0	0	0	0
0	29	235.588319	5.261381	0	0	0	0	0
6.964816	30	236.127716	5.249363	-2	0	0	0	0
3.544782	31	236.667112	5.237399	-1	0	0	0	0
-3.608591	32	237.206509	5.225489	1	0	0	0	0
-3.673879	33	237.745905	5.213633	1	0	0	0	0
-7.481379	34	238.285301	5.201832	2	0	0	0	0
-3.809068	35	238.824698	5.190083	1	0	0	0	0
-3.879063	36	239.364094	5.178387	1	0	0	0	0
-3.950722	37	239.903491	5.166744	1	0	0	0	0
4.024098	38	240.442887	5.155154	-1	0	0	0	0
-8.198488	39	240.982284	5.143615	2	0	0	0	0
-8.352429	40	241.52168	5.132127	2	0	0	0	0
-4.255067	41	242.061077	5.120691	1	0	0	0	0
0	42	242.600473	5.109306	0	0	0	0	0
8.837323	43	243.139869	5.097971	-2	0	0	0	0
4.503529	44	243.679266	5.086686	-1	0	0	0	0
0	45	244.218662	5.075452	0	0	0	0	0
0	46	244.758059	5.064266	0	0	0	0	0
9.542462	47	245.297455	5.05313	-2	0	0	0	0
-9.730148	48	245.836852	5.042043	2	0	0	0	0
4.961351	49	246.376248	5.031004	-1	0	0	0	0
0	50	246.915645	5.020014	0	0	0	0	0
0	51	247.455041	5.009072	0	0	0	0	0
-10.531248	52	247.994437	4.998177	2	0	0	0	0
5.372495	53	248.533834	4.987329	-1	0	0	0	0
-5.482249	54	249.07323	4.976528	1	0	0	0	0
11.189975	55	249.612627	4.965774	-2	0	0	0	0
11.421635	56	250.152023	4.955067	-2	0	0	0	0
-5.82985	57	250.69142	4.944405	1	0	0	0	0
5.952201	58	251.230816	4.93379	-1	0	0	0	0
-6.077993	59	251.770212	4.923219	1	0	0	0	0
0	60	252.309609	4.912694	0	0	0	0	0
0	61	252.849005	4.902214	0	0	0	0	0
-19.43196	62	253.388402	4.891779	3	0	0	0	0
-13.236424	63	253.927798	4.881388	2	0	0	0	0
-6.763246	64	254.467195	4.87104	1	0	0	0	0
-6.912583	65	255.006591	4.860737	1	0	0	0	0
0	66	255.545988	4.850477	0	0	0	0	0
0	67	256.085384	4.840261	0	0	0	0	0
-14.776295	68	256.62478	4.830087	2	0	0	0	0
7.556477	69	257.164177	4.819956	-1	0	0	0	0
-23.190137	70	257.703573	4.809867	3	0	0	0	0
-7.909072	71	258.24297	4.799821	1	0	0	0	0
8.093784	72	258.782366	4.789816	-1	0	0	0	0
-8.284423	73	259.321763	4.779853	1	0	0	0	0
8.481245	74	259.861159	4.769932	-1	0	0	0	0
8.684516	75	260.400556	4.760051	-1	0	0	0	0
-8.894522	76	260.939952	4.750212	1	0	0	0	0
18.223121	77	261.479348	4.740413	-2	0	0	0	0
18.671899	78	262.018745	4.730654	-2	0	0	0	0
-28.704071	79	262.558141	4.720935	3	0	0	0	0
9.808138	80	263.097538	4.711257	-1	0	0	0	0
10.056668	81	263.636934	4.701617	-1	0	0	0	0
0	82	264.176331	4.692018	0	0	0	0	0
-21.161194	83	264.715727	4.682457	2	0	0	0	0
-21.713736	84	265.255123	4.672935	2	0	0	0	0
11.143305	85	265.79452	4.663452	-1	0	0	0	0
11.440416	86	266.333916	4.654007	-1	0	0	0	0
-35.246233	87	266.873313	4.644601	3	0	0	0	0
